#locusName	Id	IdType	description if any, GO is via pfam2go/interpro
Sphfalx0000s0252	PF00160	PFAM	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
Sphfalx0138s0047	PF02732	PFAM	ERCC4 domain
Sphfalx0001s0159	PF00847	PFAM	AP2 domain
Sphfalx0101s0046	PF02985	PFAM	HEAT repeat
Sphfalx0101s0046	PF14538	PFAM	Raptor N-terminal CASPase like domain
Sphfalx0057s0068	PF13837	PFAM	Myb/SANT-like DNA-binding domain
Sphfalx0057s0068	PF00651	PFAM	BTB/POZ domain
Sphfalx0002s0213	PF08506	PFAM	Cse1
Sphfalx0002s0213	PF03810	PFAM	Importin-beta N-terminal domain
Sphfalx0099s0029	PF01412	PFAM	Putative GTPase activating protein for Arf
Sphfalx0005s0329	PF00149	PFAM	Calcineurin-like phosphoesterase
Sphfalx0027s0143	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0027s0143	PF05970	PFAM	PIF1-like helicase
Sphfalx0021s0169	PF07859	PFAM	alpha/beta hydrolase fold
Sphfalx0158s0024	PF04193	PFAM	PQ loop repeat 
Sphfalx0047s0149	PF00173	PFAM	Cytochrome b5-like Heme/Steroid binding domain
Sphfalx0047s0149	PF00487	PFAM	Fatty acid desaturase
Sphfalx0032s0032	PF14691	PFAM	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
Sphfalx0032s0032	PF07992	PFAM	Pyridine nucleotide-disulphide oxidoreductase
Sphfalx0032s0032	PF01493	PFAM	GXGXG motif
Sphfalx0032s0032	PF04898	PFAM	Glutamate synthase central domain
Sphfalx0032s0032	PF01645	PFAM	Conserved region in glutamate synthase
Sphfalx0032s0032	PF00310	PFAM	Glutamine amidotransferases class-II
Sphfalx0237s0013	PF02190	PFAM	ATP-dependent protease La (LON) substrate-binding domain 
Sphfalx0167s0001	PF05057	PFAM	Putative serine esterase (DUF676)
Sphfalx0167s0001	PF00931	PFAM	NB-ARC domain
Sphfalx0199s0002	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0012s0179	PF08879	PFAM	WRC
Sphfalx0027s0166	PF01253	PFAM	Translation initiation factor SUI1
Sphfalx0277s0017	PF00182	PFAM	Chitinase class I
Sphfalx0179s0005	PF00654	PFAM	Voltage gated chloride channel
Sphfalx0168s0018	PF08547	PFAM	Complex I intermediate-associated protein 30 (CIA30)
Sphfalx0016s0012	PF00168	PFAM	C2 domain
Sphfalx0016s0012	PF00614	PFAM	Phospholipase D Active site motif
Sphfalx0016s0012	PF12357	PFAM	Phospholipase D C terminal 
Sphfalx0185s0024	PF03600	PFAM	Citrate transporter
Sphfalx0091s0090	PF02121	PFAM	Phosphatidylinositol transfer protein
Sphfalx0193s0030	PF01490	PFAM	Transmembrane amino acid transporter protein
Sphfalx0032s0184	PF01215	PFAM	Cytochrome c oxidase subunit Vb
Sphfalx0048s0092	PF12697	PFAM	Alpha/beta hydrolase family
Sphfalx0081s0095	PF01529	PFAM	DHHC palmitoyltransferase
Sphfalx0006s0406	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0006s0406	PF01434	PFAM	Peptidase family M41
Sphfalx0042s0094	PF01048	PFAM	Phosphorylase superfamily
Sphfalx0028s0041	PF00657	PFAM	GDSL-like Lipase/Acylhydrolase
Sphfalx0095s0052	PF03760	PFAM	Late embryogenesis abundant (LEA) group 1 
Sphfalx0312s0009	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0162s0005	PF01151	PFAM	GNS1/SUR4 family
Sphfalx0033s0093	PF06203	PFAM	CCT motif
Sphfalx0033s0093	PF00072	PFAM	Response regulator receiver domain
Sphfalx0050s0110	PF00628	PFAM	PHD-finger
Sphfalx0050s0110	PF16135	PFAM	TPL-binding domain in jasmonate signalling
Sphfalx0012s0201	PF13962	PFAM	Domain of unknown function
Sphfalx0012s0201	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0247s0021	PF03018	PFAM	Dirigent-like protein
Sphfalx0019s0075	PF00190	PFAM	Cupin
Sphfalx0180s0018	PF00847	PFAM	AP2 domain
Sphfalx0753s0001	PF14227	PFAM	
Sphfalx0319s0005	PF01643	PFAM	Acyl-ACP thioesterase
Sphfalx0059s0054	PF00520	PFAM	Ion transport protein
Sphfalx0010s0094	PF08312	PFAM	cwf21 domain
Sphfalx0059s0053	PF01789	PFAM	PsbP
Sphfalx0061s0122	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0061s0122	PF00665	PFAM	Integrase core domain
Sphfalx0061s0122	PF14223	PFAM	gag-polypeptide of LTR copia-type
Sphfalx0081s0078	PF01985	PFAM	CRS1 / YhbY (CRM) domain
Sphfalx0011s0051	PF03109	PFAM	ABC1 family
Sphfalx0146s0057	PF03133	PFAM	Tubulin-tyrosine ligase family
Sphfalx0048s0047	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0048s0047	PF05970	PFAM	PIF1-like helicase
Sphfalx0006s0115	PF07690	PFAM	Major Facilitator Superfamily
Sphfalx0250s0003	PF00510	PFAM	Cytochrome c oxidase subunit III
Sphfalx0162s0020	PF01656	PFAM	CobQ/CobB/MinD/ParA nucleotide binding domain
Sphfalx0207s0006	PF08881	PFAM	CVNH domain
Sphfalx0050s0068	PF05030	PFAM	SSXT protein (N-terminal region)
Sphfalx0178s0007	PF08879	PFAM	WRC
Sphfalx0178s0007	PF02373	PFAM	JmjC domain, hydroxylase
Sphfalx0257s0021	PF00248	PFAM	Aldo/keto reductase family
Sphfalx0007s0289	PF13837	PFAM	Myb/SANT-like DNA-binding domain
Sphfalx0019s0122	PF13288	PFAM	DXP reductoisomerase C-terminal domain
Sphfalx0019s0122	PF08436	PFAM	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain
Sphfalx0019s0122	PF02670	PFAM	1-deoxy-D-xylulose 5-phosphate reductoisomerase
Sphfalx0351s0003	PF00931	PFAM	NB-ARC domain
Sphfalx0230s0027	PF00515	PFAM	Tetratricopeptide repeat
Sphfalx0230s0027	PF13414	PFAM	TPR repeat
Sphfalx0009s0175	PF07983	PFAM	X8 domain
Sphfalx0009s0175	PF00332	PFAM	Glycosyl hydrolases family 17
Sphfalx0021s0128	PF07859	PFAM	alpha/beta hydrolase fold
Sphfalx0000s0373	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0106s0049	PF13868	PFAM	Trichohyalin-plectin-homology domain
Sphfalx0099s0022	PF06203	PFAM	CCT motif
Sphfalx0099s0022	PF00072	PFAM	Response regulator receiver domain
Sphfalx0054s0088	PF16166	PFAM	Chloroplast import apparatus Tic20-like
Sphfalx0195s0021	PF02874	PFAM	ATP synthase alpha/beta family, beta-barrel domain
Sphfalx0195s0021	PF00306	PFAM	ATP synthase alpha/beta chain, C terminal domain
Sphfalx0195s0021	PF16886	PFAM	ATPsynthase alpha/beta subunit N-term extension
Sphfalx0195s0021	PF00006	PFAM	ATP synthase alpha/beta family, nucleotide-binding domain
Sphfalx0059s0072	PF08263	PFAM	Leucine rich repeat N-terminal domain
Sphfalx0059s0072	PF13855	PFAM	Leucine rich repeat
Sphfalx0059s0072	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0000s0590	PF13639	PFAM	Ring finger domain
Sphfalx0083s0021	PF00070	PFAM	Pyridine nucleotide-disulphide oxidoreductase
Sphfalx0040s0205	PF00560	PFAM	Leucine Rich Repeat
Sphfalx0040s0201	PF00069	PFAM	Protein kinase domain
Sphfalx0254s0017	PF03604	PFAM	DNA directed RNA polymerase, 7 kDa subunit
Sphfalx0304s0001	PF16213	PFAM	Dimerisation and cyclophilin-binding domain of Mon2
Sphfalx0001s0313	PF00026	PFAM	Eukaryotic aspartyl protease
Sphfalx0001s0313	PF14541	PFAM	Xylanase inhibitor C-terminal
Sphfalx0179s0043	PF00501	PFAM	AMP-binding enzyme
Sphfalx0003s0071	PF12697	PFAM	Alpha/beta hydrolase family
Sphfalx0018s0059	PF00370	PFAM	FGGY family of carbohydrate kinases, N-terminal domain
Sphfalx0018s0059	PF02782	PFAM	FGGY family of carbohydrate kinases, C-terminal domain
Sphfalx0050s0028	PF03911	PFAM	Sec61beta family
Sphfalx0005s0290	PF03638	PFAM	Tesmin/TSO1-like CXC domain, cysteine-rich domain
Sphfalx0091s0076	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0028s0035	PF05057	PFAM	Putative serine esterase (DUF676)
Sphfalx0028s0035	PF00931	PFAM	NB-ARC domain
Sphfalx0141s0022	PF00069	PFAM	Protein kinase domain
Sphfalx0025s0190	PF04573	PFAM	Signal peptidase subunit
Sphfalx0103s0068	PF00656	PFAM	Caspase domain
Sphfalx0003s0056	PF01348	PFAM	Type II intron maturase
Sphfalx0119s0074	PF07168	PFAM	Ureide permease
Sphfalx0083s0024	PF08544	PFAM	GHMP kinases C terminal 
Sphfalx0083s0024	PF00288	PFAM	GHMP kinases N terminal domain
Sphfalx0010s0134	PF00574	PFAM	Clp protease
Sphfalx0042s0010	PF15511	PFAM	Centromere kinetochore component CENP-T histone fold
Sphfalx0130s0006	PF01722	PFAM	BolA-like protein
Sphfalx0751s0001	PF04563	PFAM	RNA polymerase beta subunit
Sphfalx0751s0001	PF04561	PFAM	RNA polymerase Rpb2, domain 2
Sphfalx0029s0115	PF01789	PFAM	PsbP
Sphfalx0246s0014	PF00665	PFAM	Integrase core domain
Sphfalx0246s0014	PF07727	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0119s0039	PF00190	PFAM	Cupin
Sphfalx0081s0046	PF01494	PFAM	FAD binding domain
Sphfalx0008s0127	PF02681	PFAM	Divergent PAP2 family
Sphfalx0249s0015	PF03514	PFAM	GRAS domain family
Sphfalx0127s0005	PF03055	PFAM	Retinal pigment epithelial membrane protein
Sphfalx0000s0754	PF12937	PFAM	F-box-like
Sphfalx0065s0096	PF01007	PFAM	Inward rectifier potassium channel transmembrane domain
Sphfalx0062s0039	PF00635	PFAM	MSP (Major sperm protein) domain
Sphfalx0259s0016	PF00657	PFAM	GDSL-like Lipase/Acylhydrolase
Sphfalx0006s0318	PF00847	PFAM	AP2 domain
Sphfalx0005s0246	PF02214	PFAM	BTB/POZ domain
Sphfalx0002s0070	PF09265	PFAM	Cytokinin dehydrogenase 1, FAD and cytokinin binding
Sphfalx0013s0152	PF00931	PFAM	NB-ARC domain
Sphfalx0435s0002	PF14223	PFAM	gag-polypeptide of LTR copia-type
Sphfalx0084s0039	PF12352	PFAM	Snare region anchored in the vesicle membrane C-terminus
Sphfalx0093s0005	PF14309	PFAM	Domain of unknown function (DUF4378)
Sphfalx0013s0069	PF01249	PFAM	Ribosomal protein S21e 
Sphfalx0071s0055	PF05346	PFAM	Eukaryotic membrane protein family
Sphfalx0176s0002	PF11779	PFAM	Small subunit of serine palmitoyltransferase-like
Sphfalx0005s0010	PF14299	PFAM	Phloem protein 2
Sphfalx0035s0043	PF05739	PFAM	SNARE domain
Sphfalx0035s0043	PF00804	PFAM	Syntaxin
Sphfalx0053s0006	PF00069	PFAM	Protein kinase domain
Sphfalx0073s0021	PF08238	PFAM	Sel1 repeat
Sphfalx0073s0021	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0159s0036	PF04707	PFAM	PRELI-like family
Sphfalx0116s0016	PF13528	PFAM	Glycosyl transferase family 1
Sphfalx0116s0016	PF03033	PFAM	Glycosyltransferase family 28 N-terminal domain
Sphfalx0007s0252	PF00005	PFAM	ABC transporter
Sphfalx0007s0252	PF00664	PFAM	ABC transporter transmembrane region
Sphfalx0001s0091	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0001s0091	PF14363	PFAM	Domain associated at C-terminal with AAA
Sphfalx0516s0001	PF02992	PFAM	Transposase family tnp2
Sphfalx0103s0023	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0110s0068	PF13802	PFAM	Galactose mutarotase-like
Sphfalx0110s0068	PF01055	PFAM	Glycosyl hydrolases family 31 
Sphfalx0027s0046	PF10497	PFAM	Zinc-finger domain of monoamine-oxidase A repressor R1
Sphfalx0027s0046	PF02373	PFAM	JmjC domain, hydroxylase
Sphfalx0027s0046	PF08879	PFAM	WRC
Sphfalx0027s0052	PF07911	PFAM	Protein of unknown function (DUF1677)
Sphfalx0206s0032	PF00646	PFAM	F-box domain
Sphfalx0011s0117	PF00582	PFAM	Universal stress protein family
Sphfalx0077s0037	PF03849	PFAM	Transcription factor Tfb2
Sphfalx0016s0047	PF13410	PFAM	Glutathione S-transferase, C-terminal domain
Sphfalx0016s0047	PF13409	PFAM	Glutathione S-transferase, N-terminal domain
Sphfalx0094s0008	PF00005	PFAM	ABC transporter
Sphfalx0094s0008	PF01061	PFAM	ABC-2 type transporter
Sphfalx0000s0256	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0007s0320	PF13561	PFAM	Enoyl-(Acyl carrier protein) reductase
Sphfalx0124s0010	PF00005	PFAM	ABC transporter
Sphfalx0124s0010	PF00664	PFAM	ABC transporter transmembrane region
Sphfalx0065s0069	PF03358	PFAM	NADPH-dependent FMN reductase
Sphfalx0025s0197	PF01648	PFAM	4'-phosphopantetheinyl transferase superfamily
Sphfalx0196s0028	PF13848	PFAM	Thioredoxin-like domain
Sphfalx0196s0028	PF00085	PFAM	Thioredoxin
Sphfalx0090s0105	PF14432	PFAM	DYW family of nucleic acid deaminases
Sphfalx0090s0105	PF01535	PFAM	PPR repeat
Sphfalx0090s0105	PF13041	PFAM	PPR repeat family 
Sphfalx0041s0003	PF07727	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0017s0187	PF09468	PFAM	Ydr279p protein family (RNase H2 complex component) wHTH domain
Sphfalx0115s0078	PF13962	PFAM	Domain of unknown function
Sphfalx0115s0078	PF12796	PFAM	Ankyrin repeats (3 copies)
Sphfalx0017s0176	PF00450	PFAM	Serine carboxypeptidase
Sphfalx0025s0130	PF00069	PFAM	Protein kinase domain
Sphfalx0004s0352	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0003s0315	PF01544	PFAM	CorA-like Mg2+ transporter protein
Sphfalx0013s0157	PF09995	PFAM	Uncharacterized protein conserved in bacteria (DUF2236)
Sphfalx0076s0078	PF16381	PFAM	Coatomer subunit gamma-1 C-terminal appendage platform
Sphfalx0076s0078	PF08752	PFAM	Coatomer gamma subunit appendage platform subdomain
Sphfalx0076s0078	PF01602	PFAM	Adaptin N terminal region
Sphfalx0124s0027	PF00400	PFAM	WD domain, G-beta repeat
Sphfalx0045s0032	PF09337	PFAM	H2C2 zinc finger
Sphfalx0045s0032	PF00665	PFAM	Integrase core domain
Sphfalx0045s0032	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0054s0109	PF00097	PFAM	Zinc finger, C3HC4 type (RING finger)
Sphfalx0149s0050	PF00294	PFAM	pfkB family carbohydrate kinase
Sphfalx0075s0036	PF01193	PFAM	RNA polymerase Rpb3/Rpb11 dimerisation domain
Sphfalx0075s0036	PF01000	PFAM	RNA polymerase Rpb3/RpoA insert domain
Sphfalx0065s0043	PF04910	PFAM	Transcriptional repressor TCF25
Sphfalx0151s0054	PF07367	PFAM	Fungal fruit body lectin
Sphfalx0004s0125	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0089s0042	PF00571	PFAM	CBS domain
Sphfalx0089s0042	PF00654	PFAM	Voltage gated chloride channel
Sphfalx0029s0005	PF03404	PFAM	Mo-co oxidoreductase dimerisation domain
Sphfalx0029s0005	PF00174	PFAM	Oxidoreductase molybdopterin binding domain
Sphfalx0190s0020	PF05185	PFAM	PRMT5 arginine-N-methyltransferase
Sphfalx0001s0205	PF03763	PFAM	Remorin, C-terminal region 
Sphfalx0004s0030	PF04969	PFAM	CS domain
Sphfalx0289s0018	PF14234	PFAM	Domain of unknown function (DUF4336)
Sphfalx0003s0203	PF01336	PFAM	OB-fold nucleic acid binding domain
Sphfalx0003s0203	PF08646	PFAM	Replication factor-A C terminal domain
Sphfalx0003s0203	PF16900	PFAM	Replication protein A OB domain
Sphfalx0139s0041	PF10431	PFAM	C-terminal, D2-small domain, of ClpB protein 
Sphfalx0139s0041	PF00004	PFAM	ATPase family associated with various cellular activities (AAA)
Sphfalx0409s0002	PF12937	PFAM	F-box-like
Sphfalx0006s0083	PF07883	PFAM	Cupin domain
Sphfalx0016s0090	PF15612	PFAM	WSTF, HB1, Itc1p, MBD9 motif 1
Sphfalx0016s0090	PF02791	PFAM	DDT domain
Sphfalx0016s0090	PF10537	PFAM	ATP-utilising chromatin assembly and remodelling N-terminal
Sphfalx0090s0046	PF12166	PFAM	Piezo non-specific cation channel, R-Ras-binding domain
Sphfalx0134s0039	PF03987	PFAM	Autophagocytosis associated protein, active-site domain 
Sphfalx0330s0003	PF01535	PFAM	PPR repeat
Sphfalx0330s0003	PF13041	PFAM	PPR repeat family 
Sphfalx0016s0029	PF00069	PFAM	Protein kinase domain
Sphfalx0172s0031	PF00069	PFAM	Protein kinase domain
Sphfalx0111s0049	PF14382	PFAM	Exosome complex exonuclease RRP4 N-terminal region
Sphfalx0111s0049	PF10447	PFAM	Exosome component EXOSC1/CSL4
Sphfalx0007s0207	PF00504	PFAM	Chlorophyll A-B binding protein
Sphfalx0065s0110	PF00076	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0173s0033	PF14476	PFAM	Petal formation-expressed
Sphfalx0029s0079	PF03031	PFAM	NLI interacting factor-like phosphatase
Sphfalx0004s0097	PF07145	PFAM	Ataxin-2 C-terminal region
Sphfalx0004s0097	PF14259	PFAM	
Sphfalx0004s0097	PF00076	PFAM	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Sphfalx0005s0139	PF08449	PFAM	UAA transporter family
Sphfalx0194s0003	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0103s0029	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0025s0008	PF01554	PFAM	MatE
Sphfalx0005s0228	PF03054	PFAM	tRNA methyl transferase
Sphfalx0139s0008	PF01459	PFAM	Eukaryotic porin
Sphfalx0055s0072	PF14555	PFAM	UBA-like domain
Sphfalx0055s0072	PF00789	PFAM	UBX domain
Sphfalx0073s0081	PF04438	PFAM	HIT zinc finger
Sphfalx0069s0053	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0282s0007	PF14227	PFAM	
Sphfalx0007s0029	PF05078	PFAM	Protein of unknown function (DUF679)
Sphfalx0169s0038	PF10584	PFAM	Proteasome subunit A N-terminal signature
Sphfalx0169s0038	PF00227	PFAM	Proteasome subunit
Sphfalx0028s0116	PF00481	PFAM	Protein phosphatase 2C
Sphfalx0037s0130	PF03254	PFAM	Xyloglucan fucosyltransferase
Sphfalx0069s0061	PF00642	PFAM	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Sphfalx0086s0068	PF01348	PFAM	Type II intron maturase
Sphfalx0146s0026	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0106s0038	PF03083	PFAM	Sugar efflux transporter for intercellular exchange
Sphfalx0171s0036	PF01248	PFAM	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
Sphfalx0102s0104	PF03151	PFAM	Triose-phosphate Transporter family
Sphfalx0257s0022	PF01470	PFAM	Pyroglutamyl peptidase
Sphfalx0013s0007	PF01344	PFAM	Kelch motif
Sphfalx0106s0082	PF01501	PFAM	Glycosyl transferase family 8
Sphfalx0134s0017	PF04840	PFAM	Vps16, C-terminal region
Sphfalx0134s0017	PF04841	PFAM	Vps16, N-terminal region
Sphfalx0106s0011	PF01248	PFAM	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
Sphfalx0326s0015	PF00249	PFAM	Myb-like DNA-binding domain
Sphfalx0326s0015	PF14379	PFAM	MYB-CC type transfactor, LHEQLE motif
Sphfalx0053s0071	PF00069	PFAM	Protein kinase domain
Sphfalx0053s0071	PF07714	PFAM	Protein tyrosine kinase
Sphfalx0015s0109	PF00628	PFAM	PHD-finger
Sphfalx0110s0069	PF05918	PFAM	Apoptosis inhibitory protein 5 (API5)
Sphfalx0074s0105	PF00187	PFAM	Chitin recognition protein
Sphfalx0074s0105	PF00182	PFAM	Chitinase class I
Sphfalx0049s0074	PF13848	PFAM	Thioredoxin-like domain
Sphfalx0049s0074	PF00085	PFAM	Thioredoxin
Sphfalx0014s0139	PF03144	PFAM	Elongation factor Tu domain 2
Sphfalx0014s0139	PF03143	PFAM	Elongation factor Tu C-terminal domain
Sphfalx0014s0139	PF00009	PFAM	Elongation factor Tu GTP binding domain
Sphfalx0332s0007	PF04640	PFAM	PLATZ transcription factor
Sphfalx0001s0248	PF00010	PFAM	Helix-loop-helix DNA-binding domain
Sphfalx0026s0162	PF13499	PFAM	EF-hand domain pair
Sphfalx0130s0001	PF00551	PFAM	Formyl transferase
Sphfalx0058s0078	PF08142	PFAM	AARP2CN (NUC121) domain
Sphfalx0058s0078	PF04950	PFAM	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
Sphfalx0136s0015	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0136s0015	PF05970	PFAM	PIF1-like helicase
Sphfalx0047s0012	PF00106	PFAM	short chain dehydrogenase
Sphfalx0206s0012	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0206s0012	PF05970	PFAM	PIF1-like helicase
Sphfalx0121s0029	PF03144	PFAM	Elongation factor Tu domain 2
Sphfalx0121s0029	PF03143	PFAM	Elongation factor Tu C-terminal domain
Sphfalx0121s0029	PF00009	PFAM	Elongation factor Tu GTP binding domain
Sphfalx0018s0031	PF11940	PFAM	Domain of unknown function (DUF3458) Ig-like fold
Sphfalx0234s0018	PF02810	PFAM	SEC-C motif
Sphfalx0234s0018	PF02338	PFAM	OTU-like cysteine protease
Sphfalx0159s0032	PF13668	PFAM	Ferritin-like domain
Sphfalx0130s0002	PF08847	PFAM	Chlororespiratory reduction 6
Sphfalx0005s0179	PF01775	PFAM	Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A
Sphfalx0005s0179	PF01458	PFAM	Uncharacterized protein family (UPF0051)
Sphfalx0013s0045	PF00098	PFAM	Zinc knuckle
Sphfalx0013s0045	PF13976	PFAM	GAG-pre-integrase domain
Sphfalx0013s0045	PF14227	PFAM	
Sphfalx0000s0084	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0345s0008	PF00420	PFAM	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
Sphfalx0028s0052	PF04032	PFAM	RNAse P Rpr2/Rpp21/SNM1 subunit domain
Sphfalx0053s0009	PF00687	PFAM	Ribosomal protein L1p/L10e family
Sphfalx0116s0022	PF00248	PFAM	Aldo/keto reductase family
Sphfalx0004s0153	PF12717	PFAM	non-SMC mitotic condensation complex subunit 1
Sphfalx0004s0153	PF09066	PFAM	Beta2-adaptin appendage, C-terminal sub-domain
Sphfalx0049s0078	PF02469	PFAM	Fasciclin domain
Sphfalx0012s0085	PF14214	PFAM	Helitron helicase-like domain at N-terminus
Sphfalx0017s0090	PF02136	PFAM	Nuclear transport factor 2 (NTF2) domain
Sphfalx0070s0055	PF08240	PFAM	Alcohol dehydrogenase GroES-like domain
Sphfalx0070s0055	PF00107	PFAM	Zinc-binding dehydrogenase
Sphfalx0195s0040	PF05705	PFAM	Eukaryotic protein of unknown function (DUF829)
Sphfalx0025s0141	PF00643	PFAM	B-box zinc finger
Sphfalx0025s0141	PF06203	PFAM	CCT motif
Sphfalx0038s0059	PF01556	PFAM	DnaJ C terminal domain
Sphfalx0038s0059	PF00226	PFAM	DnaJ domain
Sphfalx0148s0007	PF02170	PFAM	PAZ domain
Sphfalx0148s0007	PF08699	PFAM	Argonaute linker 1 domain
Sphfalx0148s0007	PF02171	PFAM	Piwi domain
Sphfalx0043s0006	PF02182	PFAM	SAD/SRA domain
Sphfalx0143s0028	PF00396	PFAM	Granulin
Sphfalx0143s0028	PF08246	PFAM	Cathepsin propeptide inhibitor domain (I29)
Sphfalx0143s0028	PF00112	PFAM	Papain family cysteine protease
Sphfalx0092s0059	PF00477	PFAM	Small hydrophilic plant seed protein
Sphfalx0011s0207	PF07690	PFAM	Major Facilitator Superfamily
Sphfalx0011s0207	PF06813	PFAM	Nodulin-like
Sphfalx0021s0077	PF12777	PFAM	Microtubule-binding stalk of dynein motor
Sphfalx0021s0077	PF12775	PFAM	P-loop containing dynein motor region
Sphfalx0021s0077	PF12780	PFAM	P-loop containing dynein motor region D4
Sphfalx0021s0077	PF12781	PFAM	ATP-binding dynein motor region
Sphfalx0021s0077	PF12774	PFAM	Hydrolytic ATP binding site of dynein motor region
Sphfalx0021s0077	PF08393	PFAM	Dynein heavy chain, N-terminal region 2
Sphfalx0021s0077	PF03028	PFAM	Dynein heavy chain region D6 P-loop domain 
Sphfalx0012s0030	PF00383	PFAM	Cytidine and deoxycytidylate deaminase zinc-binding region
Sphfalx0041s0056	PF02214	PFAM	BTB/POZ domain
Sphfalx0041s0056	PF00805	PFAM	Pentapeptide repeats (8 copies)
Sphfalx0026s0075	PF00575	PFAM	S1 RNA binding domain
Sphfalx0013s0144	PF00169	PFAM	PH domain
Sphfalx0137s0003	PF00078	PFAM	Reverse transcriptase (RNA-dependent DNA polymerase)
Sphfalx0098s0052	PF00566	PFAM	Rab-GTPase-TBC domain
Sphfalx0117s0053	PF03124	PFAM	EXS family
Sphfalx0075s0011	PF00168	PFAM	C2 domain
Sphfalx0075s0011	PF07002	PFAM	Copine
Sphfalx0072s0089	PF01472	PFAM	PUA domain
Sphfalx0046s0006	PF00180	PFAM	Isocitrate/isopropylmalate dehydrogenase
Sphfalx0005s0011	PF00646	PFAM	F-box domain
Sphfalx0035s0103	PF13837	PFAM	Myb/SANT-like DNA-binding domain
Sphfalx0243s0015	PF13499	PFAM	EF-hand domain pair
Sphfalx0007s0027	PF00226	PFAM	DnaJ domain
Sphfalx0181s0026	PF00141	PFAM	Peroxidase
Sphfalx0233s0003	PF00085	PFAM	Thioredoxin
Sphfalx0028s0124	PF00153	PFAM	Mitochondrial carrier protein
Sphfalx0141s0050	PF08610	PFAM	Peroxisomal membrane protein (Pex16)
Sphfalx0018s0003	PF16186	PFAM	Atypical Arm repeat 
Sphfalx0018s0003	PF01749	PFAM	Importin beta binding domain
Sphfalx0018s0003	PF00514	PFAM	Armadillo/beta-catenin-like repeat
Sphfalx0130s0057	PF00406	PFAM	Adenylate kinase
Sphfalx0247s0005	PF00297	PFAM	Ribosomal protein L3
Sphfalx0710s0001	PF03184	PFAM	DDE superfamily endonuclease
Sphfalx0202s0023	PF00248	PFAM	Aldo/keto reductase family
